asv	SRR3426343	SRR3426353	SRR3426354	SRR3426355	SRR3426358	SRR3426359	SRR3426363	SRR3426364	SRR3426366	SRR3426369	SRR3426370	SRR3426374	SRR3426375	SRR3426377	SRR3426388	SRR3426393	SRR3426394	SRR3426398	SRR3426400	SRR3426410	SRR3426417	SRR3426418	SRR3426421	SRR3426432	SRR3426436	SRR3426437	SRR3426441	SRR3426442	SRR3426443	SRR3426447	SRR3426448	SRR3426452	SRR3426453	SRR3426454	SRR3426459	SRR3426460	SRR3426464	SRR3426465	SRR3426466	SRR3426470	SRR3426471	SRR3426477	SRR3426488	SRR3426489	SRR3426490	SRR3426494	SRR3426499	SRR3426512	SRR3426513	SRR3426521	SRR3426530	SRR3426531	SRR3426532	SRR3426536	SRR3426541	SRR3426543	SRR3426546	SRR3426547	SRR3426624	SRR3426664	SRR3426665	SRR3426667	SRR3426677	SRR3426684	SRR3426688	SRR3426799	SRR3426803	SRR3426804	SRR3426807	SRR3426810	SRR3426812	SRR3426838	SRR3426842	SRR3426871	SRR3426875	SRR3426876	SRR3426877	SRR3426878	SRR3426879	SRR3426880	SRR3426882	SRR3426883	SRR3426884	SRR3426885	SRR3426888	SRR3426889	SRR3426894	SRR3426895	SRR3426902	SRR3426936	SRR3426937	SRR3426947	SRR3427000	SRR3427001	SRR3427052	SRR3427060	SRR3427082
2199e332deaa3097f98a5d10cf29278d	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	426	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4efa9e9d8f4baaaf3cc7504baca42cb2	0	0	0	0	0	0	0	0	0	0	0	0	0	176	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	96	0	0	0	0	0	0	0	0	0	70	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92a0a77b2a50db5716dad936e535acb0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a21a2e6d669c5ede17c91ccb3140c62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	96	0	0	0	0	0	0	0	190	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dbc77fd65863ceb6e672befeeedfed36	0	0	0	0	0	0	0	0	0	0	78	0	273	0	0	0	132	43	0	20	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0
bacfbe154b359050c2b336d0f7e0ac1a	0	26	0	16	26	13	0	0	11	0	0	0	0	0	0	0	12	28	18	20	0	15	16	8	6	0	0	6	22	0	0	0	18	0	0	25	0	0	0	0	0	12	0	0	0	19	0	12	0	0	0	17	0	0	0	0	0	0	0	0	0	13	0	10	14	0	0	0	0	0	13	23	0	20	14	9	0	0	0	0	24	22	0	0	0	0	0	22	0	9	0	5	0	19	0	14	10
afef7515b1daee1d9378403496339a7f	0	0	0	0	0	0	0	0	0	0	0	0	0	92	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	11	0	26	0	0	0	0	282	0	0	0	91	0	0	0	0	0	0	0	7	33	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3adc7873cb9ee5cd20d03d44c9e291c6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6b47ab389c7f9febd36b87678d5d1f98	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	12	0	0	0	173	0	0	0	29	0	0	0	0	0	0	0	0	0	0	61	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	125
855755476bd1a1f5fa97646bd429d141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	9	0	0	0	0	0	0	155	0	0	0	93	0	0	0	0	0	0	3	100	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65d6159287be87608f0c7a9b3c0d38c7	0	16	0	0	12	8	8	0	17	0	0	0	0	0	0	0	25	12	0	0	0	8	0	0	0	11	0	25	0	0	0	0	0	12	2	0	0	0	0	20	0	0	0	0	0	2	0	9	0	0	0	4	0	17	0	0	0	0	0	2	0	75	0	0	8	0	0	0	16	0	7	4	0	0	0	157	38	0	0	0	0	13	0	0	0	8	0	0	9	0	0	0	0	17	0	0	16
9838e34f24ca676044a27e16d0cf2fa5	0	0	0	96	26	10	0	7	6	0	0	0	3	0	0	0	0	0	0	0	0	19	66	0	0	0	41	0	0	0	7	0	120	0	0	4	0	0	0	0	12	0	0	0	6	0	0	0	0	18	0	9	75	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	10	8
58cbc5ce71c27a94212c56f819a78a99	0	0	0	0	0	11	0	0	0	0	62	0	3	0	0	0	0	0	52	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	120	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	6	0	0	0	0	0	0	0	32	0	0	0	0	0	0	3
43e7b31f2fc325e04f6f61474033d5ca	0	0	0	64	0	19	0	0	78	0	30	0	100	0	0	0	24	0	0	5	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	5	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	9	3	0	0	0	0	0	0
725fa3732ccfe0a7b495fdc086b1b99b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ea17935f1890cc439f1342dfb13f2c33	0	13	0	108	7	0	17	0	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	8	51	0	0	0	0	0	0	0	0	16	0	0	0	0	0	7	0	0	6	0	0	10	0	0	13	0	181	0	0	0	27	0	0	11	0	0	0	6	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	21	0	0	0	0	0	0	24
c7216326f1950868b142b1add5c4c2d5	0	0	0	0	0	51	0	0	35	0	10	3	65	13	12	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	51	0	0	24	3	0	0	0	0	0	0	0	0	0	0	8	0	0	10	2	0	0	19	0	5	16	0	12	9	0	13	0	6	7	0	7	0	0	0	8	0	0	0	0	0	15	11	29	16	14	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0
67434e688beef37553e77d4b6dd1997d	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	54	0	0	0	0	0	0	0	0	0	202	0	0	207	0	0
ba5168246cd53a122a2525fc9a2902cc	0	0	23	0	0	74	16	0	0	0	17	0	0	0	0	0	18	0	58	16	0	14	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	29	0	0	39	0	0	0	28	0	0	0	0	0	12	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	14	0	0	0	0	0	0	0
c8946041b6ec69deaf8e628c9cd68e5c	0	0	8	0	0	9	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0
13bd5630ff81f0b23c97def5ce886b5b	27	0	0	38	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	33	0	0	16	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	28	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
9c15e65ebb286d9e9df9310d6fb99a7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	380	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	45	0	0
8d9a80a98c53439a257abaf96348dbad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
debd2cad0c151dd649d02f0a769fdcb5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	332	0	0	0	0	0	0	0	0	0	0	0	0	0
3db1c624585cae83511d0468bcc0dca2	0	0	0	0	0	0	0	0	0	0	0	0	0	22	18	0	0	0	0	0	0	0	0	15	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	30	125	0	0	0	0	0	0	0	66	0	0	184	0	0
5e7c15baa97e2b8451461dd800ec6bd5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	17	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	22	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	52
3d7a56e1e1f75105e4c2652c1b793046	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	26
9f83fd2f08308eefbc1c9cfd27682f6d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	169	0	0	0	16	0	0	185	0	0	0	0	34	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	24	0	0	0	0	0
8714e6d27d9aa95ccff51bbef13e74f9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
678303b2bed3216e9f42c979fb2cc90b	0	0	3	0	0	82	0	0	0	0	9	0	0	0	0	0	0	32	23	19	8	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	50	0	62	0	9	17	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	4	0	46	0	0	0	0	0	0	0
97c15d4e900daf06ce2f300287ef2e8e	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	13	0	0	34	0	0	0	0	0	0	226	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bcd8ae424832d9a682a52a30e0fc509a	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	56	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	4	18	0	0	0	0	0	0	0	0	0	0	0	0
1f846d4e083fb1d0414ac28c7668a7d6	0	0	0	0	0	35	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ca2d1ac0e48ca26e43af6eb8f49922dd	0	0	0	0	0	0	0	0	0	0	0	0	0	8	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	71	0	0	0	4	195	0	0	0	0	0	0	0	30	0	0	144	0	0
5f0335bf05c04f254ba00c2a346239fd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b8482479bca7fa1b2417b724b08b986	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
78738ef22ca34417968d26b0e81a5c2f	0	18	0	9	0	0	75	0	24	0	16	0	13	0	0	0	13	0	35	0	0	90	8	0	0	0	11	0	0	0	0	0	11	4	0	0	0	0	0	0	41	51	0	0	11	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	16	0	0	0	0	17	0	0	0	0	0	8	0	27	0	0	0	0	0	0	13
c23b5efaea3ff0d93094088a5c176a0b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	483	0	0	0	0	0	0	0	0	0	0	0	0	0
adafcae7e088954288c44bb9374230b2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2754632c208e4bca210f0adc5c7aba97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	402	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	78	0	6	0	0	0	0	0	0
b93c2d40da73c53c9d7c5e1705b6d132	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56ac916d8af407265c983c767cd846a8	28	0	0	0	0	117	0	0	56	0	12	4	0	0	0	0	0	0	0	0	4	86	22	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	49	0	0	51	0	0
f886294e2fe2626be6fc409f1926f268	0	0	0	0	0	13	0	0	63	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	205	0	0	0	0	13	13	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	3	0	19	0	0	0	0	0	0	0	9	0	0	0	60	0	0	3
c10bd0d1534147630822ff95a1d41c4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ea14e69fcfadfaf94f168497d0c18516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	437	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0
ba099fb63caaacae1dc158be27b4079a	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e3e37e8e305b55f96d5d469691c804af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0528959c219f842cbd2bb6db0109a6e	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	61	0	0	2	0	0	0	0	0	43	0	0	0	0	0	0	0	129	75	74	0	0	0	7	0	0	0	0	0	0	0	49	0	0	0	0	0
7f377fab7174ce496c7a195e994fddfa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	265	0	0	0	0	0	0	16	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58f3d272ecccf76a7d8f9728f3938b4a	0	0	0	0	0	0	0	0	0	0	503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e60f9ae323bd84f88e7f2f5dbde37a8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	287	0	0	0	0	0	0	0	0	0	0	0	0	0
205d7364c60d10cf8a2695a61a912968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	186	0	0	0	0	22	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0
4fb4f43b4ff2ee32b702e0a8de081e3d	0	0	0	0	0	0	0	0	0	0	0	0	20	48	140	0	0	0	0	0	0	0	0	0	0	11	0	14	0	0	19	0	0	0	0	0	0	0	0	0	0	22	80	0	0	0	33	2	0	0	0	0	0	10	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	27	66	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
f21f8a68dd13eeb94cab85d1a3876eaf	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	7	0	0	0	6	0	0	4	0	0	37	0	0	0	0	0	0	81	0	0	0	109	0	0	0	0	0	0	28	53	156	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	0	0	0
03182d3c79eec1faa19e7b1c8d392bb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b5ed8db73db95bee70689a451a19f590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
baaa932ae4c6220396ab80645766db7c	0	7	9	11	20	0	0	0	0	0	0	0	0	0	0	0	0	19	4	28	21	6	0	0	7	0	0	0	5	0	0	0	16	0	0	4	0	0	0	32	5	7	0	0	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	18	0	27	0	47	4	0	0	42	4	0	0	10	0	0	14	3	0	0	0	0	0	8	0	0	0	11	23	43	8	26	0	0	4	0	0	0	0
20b4ba1861417e2a9c9b168b149372dc	0	0	0	0	10	0	0	0	0	0	0	2	3	0	0	0	0	7	0	19	0	0	24	8	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	7	0	0	0	0	0	0	0	110	0	27	0	0	0	53	3	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	71	0	55	0	0	0	0	0	0	0
b2936f247182a8b692f5ab71068715fb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
5655b600cf480ae84b1a095266870328	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4baeaccee8d5b62051b69cf6ce8935e3	0	0	0	0	0	0	0	23	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	3	0	0	4	3	60	42	12	0	14	23	0	159	0	0	0	0	15	9	0	0	0	0	2	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	4	0	0	11	9	0
