asv	SRR2085804	SRR2085805	SRR2085806	SRR2085807	SRR2085813	SRR2085814	SRR2085819	SRR2085820	SRR2085821	SRR2085822	SRR2085827	SRR2085828	SRR2085831	SRR2085832	SRR2085833	SRR2085834
208851d7d06c61cd4e30eb48e0d0e2da	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
71248a5b9aa87cc924cc17eaeb180229	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
fbe8775aaa2722c79ea3cca8423f211a	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
1693e49c0c9f38ca78a7367326b02677	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
c6384be60c63686a94f477e13751205d	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
d12d8c63a9ddc1bde2aee775810f76b4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
fe94be17ddb32b04e9c22f546f2af9b7	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
54fcfbc013a5fef0b263ffae18f947cd	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
7e44b6068bb872fd1b3ff4a90a51b0a0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
2bf64fa8ab941f963116b9417ab2fde9	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
e2c860164d9658a26c2e4f55ff0be873	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
8a16efa0cced8b5fb03ef8873171b6a3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
e170643e03205966b760a76462b18274	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
4789c4e09ff76a6f69a71a85bb4cf61b	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
844ad09b1321fd311d6fccf3b0c89248	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
cba92a0b7bfcfdec85cfd236ceeef763	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
bb580e4114194d7066871b7cd3a835d7	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
7f90b85a7db0008a0ad26251b148a2dc	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
311fad8ec232817fba73a0b0f3b3413e	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
d2cdf8d6720e1fdeca2f361981350003	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
9ce84ca6868cd9485239ada359a58b11	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
d10ea185a92765007e7c2ae0bc3c5d96	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
de097307bf34192e7fbcfc48169f5d6f	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
7e2423c39b1bb63a84f46e98b7898921	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
f0a0ba5a5d0c7aadb1e4a98800835fa5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
b3ac477958ac241f5e188211cd2352b8	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
1a30f297def073fe060cc63389617f15	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
28af37a4450997c654fa060bad0d9830	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
79bc2183605f7f02536f4c7399d0a316	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
24773789c88aa441517ac7022323f3fd	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
d39fb33a4166c3d67d5806b936d9d5ac	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ac34a9c324330abea233fa99e94992d3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
cdada7df1632a3468ccc143aab460db9	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ba08cd769bbb32eeec7a9c0d7cda04da	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
d1f43a830415acf989d4aa0aa81d39af	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
d63cf78031609f13ffcb04786243e7db	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ca9c79fdb23540d82473e0ac577b00fd	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
9c3dbe39c078dcfc0b48aa905a3c552e	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
766d5cfc8fcbea50a04f6810099bb899	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ac8dbdded44812d9a45e4131d685df82	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
61fbd29664297485167327bd0771cd30	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
909df3920f4eb9521439d380dd4cdb01	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
1715ca4bd3e53ff729647b3170bb65a8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
4cb83abc3d0343aaa49c4fa338f1b7ad	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
89ebb7d833e31fcb36e8779d16c9571d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
357c38596c618dd0c15043c84780a038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
9c4e1835b4f72dd19463e936f261e969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
d00aa891ed4888105a9d16a03f1ead23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
4a48abff48609fc4ec6e724a5c358bf3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
921cd8e63b74d677e8f96d6a0dfb4498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
a47ceaf19e871f2cad8f516d798c47fd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
07b4ced78e7e064605d37e3d858e4259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
03c853de09df8b54c9d57d50ae7eb322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
a10b335ab4225cdff7cd48e9e533d7f8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
d31d680edef84e32a03895905efb07cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
d6fd91e554f4a556ef16fcb4a4c2b0ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
3b180553253a60e9753f21b710798068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
5939f7e927f4c88df7c0826a739d6ad2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
d264d622e77838a40ae7b42c1e2094dd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
37739e10ce9b789b714437476993c23c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
4181eae748718cebaba280e6e8766f07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ec3a4a56c0643d77971182dd6c463ab9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
69eead93edfe6884748ed030da366d00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
94bdbf764a82879d423f6bd214a47bb4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f728d059c7a0dfed72cafb62eb458ebf	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b628ffe2a23aa403ffefe3899db16729	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74163df3c9fa6c72c75b132fdd7ab382	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a9a8c01b17204be1d9de03d52d135657	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
274d378e26c7dd0cc9fb07ddd2ad67b2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be2d5cd7be9a4272186e63b140a8feaa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3004438759173bf88d4327992b1e18d3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d574c998ffdbb2fce1e6c118accb3740	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d03401f486feef9da414960712da840	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae9a562d6c6f546387a36cc3914a3825	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7fc0d42a4a4c07b475ad023c22a9f0da	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
afd8bdca0dbd703f44a93bf0d596fb4e	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1350836d9961f85184ffaab0afbdd6f3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48d7da6effd61dad84010eee8b544f1f	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a21534333a5f909847d1e5ac9684da7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c3a0c10c455ede5c363973e99aaffc8a	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dea55aad5862867e74c349de512a411e	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be61d663e1d645571b7a7cf32cda4dbe	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8bee7e9cc67c40d9eac0b75cdd021ee5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e686fdcfb2f8c1b1b2bfc4a5b48749e3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d89e762225480cb1cbdcb0cdbfb254d	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01ffaf4e8c5ab3cafc619468ee5dbec2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
bf41c0fd8fb2bfde12a3c4d1997e46a7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
7159836fc97ab64ac512080031a74d6f	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
b74ccbce74524022db8fb7882ca5f92d	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
c2e38f925ca287a77abc75e355f86b5c	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
3699e0c1e0a7ee81613af3395bab4abf	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
510aa900ecd7eac2b70a859753669a46	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
8487041fc580c035126b4bacf247e2ce	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
d34206e892f24f290b477cb3253e4763	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2492a76d690c98bf77d648780033a580	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
b3414cb611bfebe9f90be32fdd7fc335	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
8ccc6e9ca72eaeb795130aec4653bb89	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
a436328aba7cc3b8dde6b4862620ac56	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
176a36525d8da0a7ca4201980700469d	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ba247501879a49627a067e28d113a240	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
60a181d5aa0aad3ceb74140a04a1daa3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
43849cd78caf5930c329d8bfd7f09a8a	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
107707102ec3f015e2bd01a8695e76a0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
c0ea4ca7f94156f015adc63f1aebee3c	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
6f399f32c1736eae023432cc040c293e	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
9c5d33d17234ab798023ca3c2c5c06b8	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
33090d37a980b4a4c1faaff91e79a4a5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
7d992d4d7e337a5ab0787cb88df6ddb7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
9f9c47372a37016c698750081fa5b5cd	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
4aade2c5979602b320eb0119bbb9cc9a	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
415e4ed3427460acd794a27ffdbd9d19	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
e52db4719c4dc48587aba341d4998619	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
c983edd49fbff6e919c5d1aafbadb3dc	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
56445cfcb0034dead52deb83a7dab757	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ee9c7422427aa7e950c157cb53bf78e9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ab207f82015ef295f45e7e63628c8dbb	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
5f9ccfbb84323e7b6f242acacac3ff05	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
b01d5b8edfe0e87df619adb907adf6c5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
fd901a7b125df583fb5dfb8ed54b1725	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
9215f469ee57a70f2a612a18f9482456	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
c77e8a345979a2f6c237448643c2b539	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0c435f5df466fbf76956fd0a7faf582d	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
bbd581728c60948faa668deb1c6c587d	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
2b1b9c99811396b55c218ac9d8522499	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
af09490513c3c88ec04344d659c3f482	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
191631f1183787868c08f3d48253cae6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
8a56c0ad2ddc180227f8099848ce3fdc	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
b9480c31c5ab28410305e99a9dfab139	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
dcdad485b214effd7594e96b9dc0cabd	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
098dcabd46c686abbf1f709ea14810a8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
dd18409b72b6424034a0bb22d390d59f	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
858161de548e3580beb0f66dd1078f9d	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
17d605a3cefe29f9ce55887f8ba3b426	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
c185af207eb586b16eb98c641f393385	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
2d9c4aed2576ba8c6381090a1d225b59	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
5dd0909a8861b1a545204eb0cd19e6a7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ddca64cb70ab3f5c31548f93e2697217	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
2874a114fc9f658fdad684f1700ff467	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
9c7749b579fa4809c5101f646b0a9c36	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
d8d4611b8ce08edf73b4876e2d7a460f	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
5b03a0643e39da4b3681947aec3fb4f4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
a5d84519ab6741b5e4e11753316b8571	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
d2f5ef1f035d637b3d1eccd4584bf30a	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
9f8e8ec2a54d8d4a00f24597b35239ac	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
af346ebada65c963c481b081fdbc8488	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
84902370e18921fd8f98f3d16c0dbc4c	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
1f862630b546d6beeb608c7d70e2e1f1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
32a52efdbf17a3c3c5dc6a326eeb4896	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ead3a44688c3485d1de19dc7163c8842	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
b3554417a0282d535cc8bead851a5de4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1f2c4bae17217e92b4b1c7d7a44685d3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
7e4fb0d4a9648808c7e11f6f6f942a4c	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
d6bd1c21ba82d22ba0b6cc4e0e8e7f14	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
87f4ee9ddb6657d63e87aaf4d292f8e8	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
34f7f9becb414b34d2f92cead1a4718a	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
28483e8d1d854d3def307464d4040454	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
e63fdf21e80dfab38926e2f67bb82bdb	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
c8c094e8eeb525922549cd2f8e39d602	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
7d68c472e31ab43401abb615e9151e79	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
fe75ab302d3997934178cb5d668b6958	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
8989d99839785da2022113fd849f143a	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
87bcea5c547b72556619beee09f83974	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
10371e136b06158adea9efcdd74c0c97	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
4575a51737af040401d3e995bbbe1305	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
fd4b8ed4c935975ba79b31fe1a0ab918	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
a41fcc4408b0650c51c44f5c742d3605	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
86a3fa45f27adbde0668f574eb26d402	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
a497040e5a55f3aab669310e9cd0f11e	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
42e3f7c1bdf394a1beb8d97f0abc00da	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
6e4ae3b6ace30d1b3fe4f68515c0f272	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
5727780e6483f00ebed004122be0946a	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
079f0b107b67a44e5734701e00831d53	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
c64ff7b5f913352e5505fd7d7ebbfc7a	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
f9e23fa5d23e4f1be2fd19e17dece6c7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
cc17ef76bcc84f6da3f17f83c88b442a	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
5f46a422c46bb6b2482cf1364dee3d27	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
96357b5da4a9d207e9b18da91a2b338f	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
233d9bac723b6c8b819470ac052e9d32	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
5544da5a215caace7a56adebdede7da6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
eaf664bc66d1fc4fd863e8c36d92c957	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
a7d98c6f7a24afbbfe466141efa14de3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
4dc9ec747cff33411b372660018e3e34	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
2d642076e4a325597f64547c43ecc61e	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
6dd9f970ef9cf757beeb0054bcaf6782	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
b9ca28c9d7ad96cd3d83d23b4183f40e	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
5ed57f54bb077de512e9b97f9a41421e	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
d39db0b3d2d06c8fd8b26b952518d0cc	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
2bbc003da1be966d33ce11b87aade13e	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
43ead30a613cea2addc200da6a7a0ae3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ff70649b54b3c10615de25223d7a27ac	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
93e823dc7193459bcd853060807cf831	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
2344dc073481a16ef4bfde75203f3f31	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
e27686fdbae97120629c670b3b3c8b85	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
bb3288cb7e83f674c04b52fddcc5668b	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
562f154c3179228636e7803d262a11c5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
d45d470a879a231e00f096f03e1cabf9	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
7a2e2c940152a43466ee8dbcb73653f7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
40c332a114a68b6460026bd1cbef185f	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
fd8a6d7bb813dcdd09de66582cb5a62d	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
2c0065efe022be5443745e2dad4fa75a	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
97e7b3c97b3f9b1b1abf66e68c0d6826	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
a6839a34984e6d45997b8b2014e5a14f	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0634d227106e9d4f3453f0cb6f687585	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
7a02f49b54502ec66d2bec993ff78777	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
524acddbd03b74eaa880b5b7ec9747be	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
b3edbb26bb0ba2dd27c37dd16e27b36c	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
3a5e6ffa666a142707f252dbdd6d4f16	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
751aaa6e709147c86ba23a01689900ab	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
cf3f0478a67559c8653e7cb6a001380b	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0f5878a981ffedbc182a1c707e564d7b	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
6d5c0bd764f94d42754d2ddf9ea1e47f	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
4b209cdf0c23428e692f8549ae6802aa	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
a1472c4f370a6a5de37f5d03c324fb46	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
f96cd924145f3050ae859167767dcc8c	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ffe3f05ba98c940cdc409b508bf84d7d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
95208584190319c0a86cfd9c1bc5072d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
2cf567448f5a7bd8eeb929171e6b91aa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
6ec6e88b20463d32019dc27f8a141dda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
8a98fb6fec95a43612da0bd3605082ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
a565e4639ff9b999ca7b84997817f11c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
a18318b9ea6399acfb0077a3a9af7391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
65880ea50ba73e69bcb32a58dac8761b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
35c3dfe162403ae3325b1b3a91204c6f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ea116f0362573a1c2f59560e3d525bc0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
e4000c99abdbc4bb878e45df65d5b824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
90f72c30ad6434f5be94f945db77a3ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
6fe2f2cf8b79838c8783d7f0e718398b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
e986d919f2d1d6256ebfb6c368348af5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
7f65ae1a3399b0cb187fc7fb0c3533fc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
9f9c60fd6df696b3e2fff672d9b57593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
49f0bde156803807338045492e444054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
3e195c19cbf75cc58645e6fab8ee62ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
49de0c66e2dd3cc357de29dde67f1f7f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
9b66072545e831851c52b8896eb1564b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
b69eac0e27db9d19983053ea297999c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
f635c10187e5cb475890498f6b2cf890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
f38b08099dbb4a50ae4be1b4a736516a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1a59e8f6a667fd1650a80aa628de2f22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
909278f13bd21cc744433c40a40b592a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
fcec97e701eaa4a3f66941999ddd4195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1bf7dab7d85d8da4178b1251effdfebd	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
09939e6e62eb6f9d4401dbdb74acfde4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e53a53bda1338bd4f90d77c0bf8e8324	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16e71fafe7dd946a9c152816d188da90	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
573e98ddcb139e994099678456cf142f	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1002a12865e1ec83f9ff29c58db721ff	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a7e12999f245eaba31c52d9ecfc50273	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cfac3ce607b075bf7cbae532509f218d	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504dc49bb705f0db7862e4053ef13665	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
307ca99621cb7ef75cefea719a8a6e2d	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129b1371229eb0c7ae9abe352c2aced0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f0465c295487535161ca69b5c585c59	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d4eea990101ddea2b45a9a1e91fb207	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf247ed6458ac93d99bb345acefc7f59	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d77948720284e4ab7b2493c72c882032	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ee1605ca293725e2a09fe8dcbeb6e01f	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
359374a69a3fa9f102fee157aa536285	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
