asv,domain,domain_conf,phylum,phylum_conf,class,class_conf,order,order_conf,family,family_conf,genus,genus_conf
1ea3f78f834ac06a79d05e3e105f8c32,Bacteria,1,Actinobacteria,0.92,Actinobacteria,0.92,Bifidobacteriales,0.83,Bifidobacteriaceae,0.83,NA,0.37
d423ca663393f2d2ccf3046b78598381,Bacteria,1,Proteobacteria,0.97,NA,0.55,NA,0.21,NA,0.21,NA,0.21
6b03d8f4ae4143c4975db768e0e7bc22,Bacteria,1,NA,0.21,NA,0.21,NA,0.21,NA,0.21,NA,0.13
90b64761be0ac571002c280aa9aeaf0d,Bacteria,1,NA,0.4,NA,0.4,NA,0.4,NA,0.4,NA,0.37
d36402ce22f4e7f831eab7a8c06d53eb,Bacteria,1,Firmicutes,0.82,NA,0.59,NA,0.57,NA,0.18,NA,0.16
e8f5cee42b2210d68630277b978dc62c,Bacteria,1,Bacteroidetes,0.98,Bacteroidia,0.98,Bacteroidales,0.98,Prevotellaceae,0.98,NA,0.65
9927c41bdd459a6b1a4e0361f595ec1b,Bacteria,1,NA,0.58,NA,0.28,NA,0.14,NA,0.14,NA,0.14
d238b4585cf47babdf1d14f3eb5eb0ba,Bacteria,1,Actinobacteria,1,Actinobacteria,1,Coriobacteriales,1,Coriobacteriaceae,1,NA,0.31
ec5950d1e78cbc589fd9e3256e01100d,Bacteria,1,Firmicutes,0.98,Bacilli,0.96,NA,0.59,NA,0.47,NA,0.31
8c11bb6cd0f9882cc4db9005f05648ee,Bacteria,1,Bacteroidetes,1,Bacteroidia,1,Bacteroidales,1,Prevotellaceae,1,Prevotella,0.91
d5d4cfe5450aa58fde21908b1b0ae5b4,Bacteria,1,NA,0.38,NA,0.38,NA,0.35,NA,0.35,NA,0.12
eef40d11a52148f1621d95135c053cb7,Bacteria,1,Firmicutes,1,Bacilli,0.95,Lactobacillales,0.95,NA,0.61,NA,0.52
a4be490c74feedd623ae713d102b0eed,Bacteria,1,NA,0.64,NA,0.55,NA,0.12,NA,0.02,NA,0.02
5ed67849c724e6bce7179f9eadd5ab9e,Bacteria,1,Firmicutes,0.95,NA,0.52,NA,0.52,NA,0.51,NA,0.51
f21d55335af3611c50993fa924ab7737,Bacteria,1,Firmicutes,0.92,Negativicutes,0.8,Selenomonadales,0.8,Acidaminococcaceae,0.8,Succiniclasticum,0.8
eb5895a863d146c7a14174eaf98ade82,Bacteria,1,Bacteroidetes,1,Bacteroidia,0.99,Bacteroidales,0.99,Prevotellaceae,0.97,NA,0.66
88c20467082e811578903704b7eb7c94,Bacteria,1,Firmicutes,0.95,Clostridia,0.95,Clostridiales,0.94,Ruminococcaceae,0.86,NA,0.24
53bc4566a91c826ee75e1d597b5dd4ed,Bacteria,1,Firmicutes,0.91,Negativicutes,0.81,Selenomonadales,0.81,NA,0.78,NA,0.78
b79c45e16834f9ab2132a1989c973d9b,Bacteria,1,NA,0.72,NA,0.51,NA,0.5,NA,0.27,NA,0.18
feb99672a9c5313c2a6c569ff0c16d3a,Bacteria,1,Actinobacteria,1,Actinobacteria,1,Coriobacteriales,1,Coriobacteriaceae,1,NA,0.37
d2ea2dc24102627e17a85c023e2ea447,Bacteria,1,Bacteroidetes,0.99,Bacteroidia,0.98,Bacteroidales,0.98,Prevotellaceae,0.95,NA,0.69
9977904b7d7729555860e52e0f018e4b,Bacteria,1,Bacteroidetes,0.95,NA,0.27,NA,0.27,NA,0.17,NA,0.17
e53230eff63dee6ad4e3bbaed22108e8,Bacteria,1,Firmicutes,0.86,Clostridia,0.84,Clostridiales,0.84,NA,0.61,NA,0.19
a1813b850f1ed16fd4d4e9cc318b4f91,Bacteria,1,Firmicutes,0.87,NA,0.59,NA,0.59,NA,0.59,NA,0.15
c65de6b8c9edeffd0200872995c388f6,Bacteria,1,Bacteroidetes,1,Bacteroidia,1,Bacteroidales,1,Prevotellaceae,1,NA,0.6
1b70052429fae5ce235db138b7667404,Bacteria,1,NA,0.53,NA,0.39,NA,0.39,NA,0.24,NA,0.1
9b59c43aa5067f1d91f19ec78e5a0ba3,Bacteria,1,Firmicutes,1,Clostridia,1,Clostridiales,1,Lachnospiraceae,0.99,NA,0.24
6922814c8eb92f441724c0e7c75c5e5d,Bacteria,1,Bacteroidetes,0.89,NA,0.51,NA,0.51,NA,0.28,NA,0.26
c3e7a46df27e97a6fc6a51d79bfd5e91,Bacteria,1,Firmicutes,1,Negativicutes,1,Selenomonadales,1,Acidaminococcaceae,0.99,Acidaminococcus,0.99
79edda3e499002ef4f48667c5f6fef0a,Bacteria,1,Firmicutes,1,Negativicutes,0.96,Selenomonadales,0.96,Veillonellaceae,0.96,Anaerovibrio,0.89
79740925d3877917455ed08ce07baf19,Bacteria,1,Firmicutes,0.95,NA,0.52,NA,0.52,NA,0.51,NA,0.51
d46f571c5f3b0394ef63a98e5c40348e,Bacteria,0.99,NA,0.25,NA,0.25,NA,0.24,NA,0.22,NA,0.07
78aa6adde5f52e3461348dc2143b5414,Bacteria,1,NA,0.6,NA,0.12,NA,0.11,NA,0.11,NA,0.11
09b781dec78da4193c584d1c3666cd0a,Bacteria,1,Firmicutes,0.99,NA,0.5,NA,0.5,NA,0.5,NA,0.5
a2ff5dcadbc570f75142cef8c9528ae4,Bacteria,1,Firmicutes,1,Erysipelotrichia,0.97,Erysipelotrichales,0.97,Erysipelotrichaceae,0.97,Sharpea,0.97
7445311b04904f0bcb45a6cc8c5421e1,Bacteria,1,Firmicutes,1,Clostridia,1,Clostridiales,1,Ruminococcaceae,1,NA,0.49
f23ae02e316fc19b565fb3a77992ce82,Bacteria,1,Firmicutes,1,Bacilli,0.91,NA,0.61,NA,0.44,NA,0.35
bf3479d5bc454ff10dc8d51a687f01b3,Bacteria,1,NA,0.79,NA,0.79,NA,0.72,NA,0.72,NA,0.2
71aa891c0c6e1fabe0326a4eb1ffd857,Bacteria,1,NA,0.79,NA,0.28,NA,0.28,NA,0.28,NA,0.19
ddb871e4bd2852c057908157785180e0,Bacteria,1,Firmicutes,0.8,NA,0.78,NA,0.78,NA,0.29,NA,0.21
c2036b8df1725b078fc34a1df7b23303,Bacteria,1,Firmicutes,1,Clostridia,1,Clostridiales,1,Lachnospiraceae,0.99,NA,0.65
479cbce3e928ea77baf66b81651c43ba,Bacteria,1,Actinobacteria,1,Actinobacteria,1,Coriobacteriales,1,Coriobacteriaceae,1,Olsenella,0.97
e23f193cdd1bee57e5e10b5315c4a8f9,Bacteria,1,Firmicutes,1,Negativicutes,1,Selenomonadales,1,Veillonellaceae,1,Anaerovibrio,0.98
101552928238692cfea7785c4a14a866,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Pseudomonadales,1,Pseudomonadaceae,1,Pseudomonas,1
43e2ca2afe0c383c8ffefce0c52eac83,Bacteria,1,NA,0.4,NA,0.32,NA,0.27,NA,0.18,NA,0.06
e68e86098f0acc50bb7eed64692f65d0,Bacteria,1,Firmicutes,0.8,NA,0.78,NA,0.78,NA,0.75,NA,0.36
795e7c531c7d00fe249e43f3f144594a,Bacteria,0.98,NA,0.52,NA,0.2,NA,0.2,NA,0.18,NA,0.1
46bfa677bb5ced1b7b8a7b10007afe3b,Bacteria,1,Actinobacteria,0.88,Actinobacteria,0.88,Coriobacteriales,0.84,Coriobacteriaceae,0.84,NA,0.67
ef723c8fc0c518b049f9b6f4b2905d36,Bacteria,1,NA,0.78,NA,0.26,NA,0.25,NA,0.16,NA,0.11
922a97e0dd29af3d3ccf97cb51805d7b,Bacteria,1,NA,0.74,NA,0.46,NA,0.42,NA,0.26,NA,0.26
39da9d2c9c82ba5eb18ffada872fa096,Bacteria,1,Firmicutes,0.99,Negativicutes,0.91,Selenomonadales,0.91,NA,0.57,NA,0.38
84cd57af656285490899cecc5ca44bd3,Bacteria,1,Bacteroidetes,1,Bacteroidia,1,Bacteroidales,1,Prevotellaceae,1,Prevotella,0.98
83ea2c90273f6bf64da9a6c9a4108014,Bacteria,1,Firmicutes,0.99,NA,0.72,NA,0.72,NA,0.72,NA,0.23
5f5842ef2c594485ddb627580c9dabe8,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Aeromonadales,0.99,Succinivibrionaceae,0.99,Succinivibrio,0.99
b56203fae4a27d1afff19cf2b78e4ef0,Bacteria,1,NA,0.6,NA,0.6,NA,0.6,NA,0.6,NA,0.49
57072577bc32e1631e084c228d04ebcc,Bacteria,1,Bacteroidetes,1,Bacteroidia,0.99,Bacteroidales,0.99,Prevotellaceae,0.99,Prevotella,0.91
5df5417b4c0ed40ebd0a17a907becdc2,Bacteria,1,Firmicutes,0.87,Clostridia,0.87,Clostridiales,0.87,NA,0.7,NA,0.32
bda6004150ea777f784254bdff3bdfab,Bacteria,0.99,NA,0.76,NA,0.21,NA,0.21,NA,0.19,NA,0.16
f8b7419aaed316e3c6dab9e31ff7399e,Bacteria,1,NA,0.73,NA,0.23,NA,0.23,NA,0.23,NA,0.17
b777cb00def4216881fb0956662e1ba2,Bacteria,1,Firmicutes,1,Clostridia,1,Clostridiales,1,Lachnospiraceae,0.99,NA,0.17
2f76582a10c9bdd0c8fbcd27bb8d00d7,Bacteria,1,NA,0.35,NA,0.21,NA,0.19,NA,0.06,NA,0.05
001a342b8eb4a794aac856c509a84f77,Bacteria,1,Bacteroidetes,0.99,NA,0.52,NA,0.52,NA,0.41,NA,0.25
83c67856845b6f068d26af12e5baa35f,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,0.99,Aeromonadales,0.98,Succinivibrionaceae,0.98,Succinivibrio,0.97
dff7bf766d488e7ae5a44a0991d3668e,Bacteria,1,Firmicutes,0.96,Clostridia,0.93,Clostridiales,0.93,Lachnospiraceae,0.86,NA,0.2
def0d24e8ca41965554ec2b0a071c7ff,Bacteria,1,NA,0.4,NA,0.4,NA,0.4,NA,0.4,NA,0.4
489d5e17519dee249c8a06e482435d32,Bacteria,1,NA,0.17,NA,0.16,NA,0.16,NA,0.16,NA,0.12
cba4904458a3d7471099864a1ea6e087,Bacteria,1,Bacteroidetes,1,Bacteroidia,1,Bacteroidales,1,Prevotellaceae,1,Prevotella,0.95
84490915afc9843f7674f4093cc7a6fb,Bacteria,1,Firmicutes,0.88,Clostridia,0.88,Clostridiales,0.88,NA,0.31,NA,0.31
8aeba79e4735c8af580c341c2dd332ae,Bacteria,1,Proteobacteria,1,Gammaproteobacteria,1,Aeromonadales,0.8,Succinivibrionaceae,0.8,Ruminobacter,0.8
26bada99808323f6eeb52ecceada4b39,Bacteria,1,Firmicutes,1,NA,0.72,NA,0.68,NA,0.29,NA,0.29
ffa62414ce80181b6c7a61844effb446,Bacteria,1,NA,0.68,NA,0.61,NA,0.56,NA,0.56,NA,0.3
70d713df43ae283e390160a962ea5000,Bacteria,0.97,NA,0.63,NA,0.2,NA,0.2,NA,0.18,NA,0.09
710b1165cb4e6b480c1a8b1181577b5c,Bacteria,1,Firmicutes,0.86,NA,0.34,NA,0.33,NA,0.09,NA,0.07
138a00bb283edcacf45b37694dc82128,Bacteria,1,Firmicutes,1,Negativicutes,0.9,Selenomonadales,0.9,Veillonellaceae,0.9,Selenomonas,0.86
9b961d631892b2576499b153aaa990b9,Archaea,1,Euryarchaeota,1,NA,0.72,NA,0.72,NA,0.49,NA,0.49
457653d59c875b367ac9e70d22714965,Bacteria,1,Firmicutes,0.98,Bacilli,0.98,Lactobacillales,0.9,Lactobacillaceae,0.9,Lactobacillus,0.87
e686b2cd3372c98f1455dd76c0179cae,Bacteria,1,Firmicutes,0.91,Clostridia,0.87,Clostridiales,0.87,Lachnospiraceae,0.84,NA,0.3
4849c3371b2ac02c7db795d5c5519b14,Bacteria,1,Firmicutes,0.98,Negativicutes,0.88,Selenomonadales,0.88,Acidaminococcaceae,0.88,Acidaminococcus,0.88
a828dbf46bb24dcb2411160fc0dceb99,Bacteria,1,NA,0.63,NA,0.48,NA,0.1,NA,0.1,NA,0.09
910e90b8192878c4cdcd42340810d1fc,Bacteria,0.99,NA,0.72,NA,0.68,NA,0.67,NA,0.64,NA,0.15
5751981b56e7b3a4917f56ffd2cb91f3,Bacteria,1,NA,0.6,NA,0.59,NA,0.58,NA,0.5,NA,0.26
1aeab2b9a835cfa407d7412b3ca91423,Bacteria,1,Firmicutes,0.96,Clostridia,0.8,NA,0.78,NA,0.71,NA,0.42
556605b9fb740b307846463d5b1ecc05,Bacteria,1,Bacteroidetes,0.87,Bacteroidia,0.84,Bacteroidales,0.84,Prevotellaceae,0.82,NA,0.57
1a792c83703c293b9f89ea20114ef412,Bacteria,1,NA,0.72,NA,0.72,NA,0.72,NA,0.58,NA,0.56
0d891b638b20df1d0345fa8ff5849cc8,Bacteria,1,Bacteroidetes,0.96,NA,0.56,NA,0.56,NA,0.19,NA,0.16
1211479a6b0d470cdafee263c98f51cc,Bacteria,1,Firmicutes,0.86,NA,0.79,NA,0.6,NA,0.34,NA,0.2
9708011641695f26cee3a09c4d4d0829,Bacteria,1,Firmicutes,0.99,Clostridia,0.99,Clostridiales,0.99,Lachnospiraceae,0.98,NA,0.35
2ee0fd35a6064472b7fa88837185acb9,Bacteria,1,Firmicutes,0.99,Clostridia,0.97,Clostridiales,0.97,NA,0.18,NA,0.18
532006b3d720f923425378be737860da,Bacteria,1,Firmicutes,1,Clostridia,1,Clostridiales,1,NA,0.5,NA,0.5
7c53115cd138eca792c3c07f86b2a7c6,Bacteria,1,Firmicutes,1,NA,0.58,NA,0.58,NA,0.58,NA,0.37
d4b306676ea38a860b84717d64b0c5f9,Bacteria,1,Firmicutes,0.96,Clostridia,0.96,Clostridiales,0.96,NA,0.27,NA,0.27
7d3e570492b89b0547240b1eca3d4c5f,Bacteria,1,Bacteroidetes,0.83,NA,0.69,NA,0.69,NA,0.65,NA,0.47
aac715359fc3bc8bf1a511fc0fa2a423,Bacteria,1,Proteobacteria,0.93,Gammaproteobacteria,0.93,Aeromonadales,0.93,Succinivibrionaceae,0.91,Succinivibrio,0.91
810d3fa4cffa0d8415ec7b3a57a18066,Bacteria,1,Bacteroidetes,0.99,Bacteroidia,0.97,Bacteroidales,0.97,NA,0.79,NA,0.65
62847991d5fc42510c8466cf7dd34fdf,Bacteria,1,NA,0.7,NA,0.68,NA,0.62,NA,0.52,NA,0.23
2e000af95715dd9b0b6eff37ea6a81c6,Bacteria,1,Proteobacteria,0.83,NA,0.66,NA,0.65,NA,0.63,NA,0.63
50278a7f0461338cd9b27d1ccc7d38e6,Bacteria,1,Bacteroidetes,0.93,Bacteroidia,0.89,Bacteroidales,0.89,Prevotellaceae,0.85,NA,0.71
62eb44ed3d904433f9cdeaa6fcea0849,Bacteria,1,NA,0.79,NA,0.51,NA,0.43,NA,0.24,NA,0.23
8e5c7cb4b2526f814676d8df3f02760c,Bacteria,1,Actinobacteria,0.84,Actinobacteria,0.84,Coriobacteriales,0.84,Coriobacteriaceae,0.84,NA,0.68
3798a01da27ebf4e76826099ae51c1a5,Bacteria,1,NA,0.39,NA,0.39,NA,0.39,NA,0.28,NA,0.12
c0df63a6246e2c1554dc0b8cf8702366,Bacteria,1,Firmicutes,0.97,Clostridia,0.88,Clostridiales,0.88,Lachnospiraceae,0.88,NA,0.2
39da2829cd3ca7ad86bd0e2a8ea2bb95,Bacteria,1,Firmicutes,1,Negativicutes,0.87,Selenomonadales,0.87,Veillonellaceae,0.87,NA,0.71
61cd791d7fa284882384335bda8b25bd,Bacteria,1,Firmicutes,0.99,NA,0.43,NA,0.43,NA,0.43,NA,0.43
dd1bd6d6176697f68734310e50dfeac9,Bacteria,1,Firmicutes,1,Negativicutes,0.94,Selenomonadales,0.94,Veillonellaceae,0.94,Schwartzia,0.94
b1b13db1d1cbda886bf046106dd91a92,Bacteria,1,Firmicutes,0.98,Clostridia,0.96,Clostridiales,0.89,NA,0.78,NA,0.69
566a81e3c6daed338da0ab033a799c8b,Bacteria,1,NA,0.11,NA,0.11,NA,0.11,NA,0.11,NA,0.02
38bdef3ead0d1eb9b09099b075722543,Bacteria,1,Spirochaetes,0.99,Spirochaetes,0.99,Spirochaetales,0.99,Spirochaetaceae,0.99,Treponema,0.98
3208e8e4624cee09027a2c04e0d666be,Bacteria,1,Firmicutes,0.97,NA,0.71,NA,0.71,NA,0.7,NA,0.7
7ef40c985f3fdad6e2d7a3301a99ea19,Bacteria,1,Firmicutes,0.96,Negativicutes,0.82,Selenomonadales,0.82,Acidaminococcaceae,0.81,Succiniclasticum,0.8
cb8553482256caef567a23fb87aa55a8,Bacteria,1,Proteobacteria,0.99,Gammaproteobacteria,0.97,NA,0.33,NA,0.27,NA,0.15
ccb3095d0e2c54e3dc907c51991eebf9,Bacteria,1,NA,0.4,NA,0.4,NA,0.37,NA,0.3,NA,0.13
0493844e2b9b30d88d072f3571d61d5d,Bacteria,1,Firmicutes,0.92,Clostridia,0.89,Clostridiales,0.89,NA,0.42,NA,0.36
5e7420fdc70c08a2e1f34f8df217fb4a,Bacteria,1,Firmicutes,0.85,Erysipelotrichia,0.85,Erysipelotrichales,0.85,Erysipelotrichaceae,0.85,NA,0.35
27d8cf3643ce0b54a7fdf52c8a0519fa,Bacteria,1,NA,0.45,NA,0.45,NA,0.45,NA,0.45,NA,0.42
a70c11ec0c0d9d26e7f972a51f0c32b1,Bacteria,1,Bacteroidetes,1,Bacteroidia,0.98,Bacteroidales,0.98,Prevotellaceae,0.96,Prevotella,0.92
57cd5a2387e758382f58398908ebcb62,Bacteria,1,Firmicutes,0.91,Clostridia,0.91,Clostridiales,0.91,Lachnospiraceae,0.87,NA,0.26
e12fd66d5ad66aebb5fcf809c098664e,Bacteria,1,Firmicutes,0.83,NA,0.54,NA,0.54,NA,0.54,NA,0.3
389df8f0a1a873b3fd6e990a23e06565,Bacteria,1,NA,0.72,NA,0.72,NA,0.72,NA,0.72,NA,0.54
0a12ad0f49c3a63157eb0febfee9ec0c,Bacteria,1,Firmicutes,0.99,Clostridia,0.97,Clostridiales,0.97,Lachnospiraceae,0.92,NA,0.37
3d993aacf7cd045f4472b341c58919e4,Bacteria,1,Firmicutes,1,Clostridia,1,Clostridiales,1,NA,0.31,NA,0.31
18cc507ca896150fb921698ec36a87fd,Bacteria,1,Firmicutes,0.95,NA,0.36,NA,0.34,NA,0.19,NA,0.18
1fe57e8184fa67347613637d7e13078a,Bacteria,1,Firmicutes,0.87,NA,0.71,NA,0.71,NA,0.69,NA,0.68
2fe4d163c67fb3c5d5670d57360cf3fd,Bacteria,1,Firmicutes,0.96,Negativicutes,0.82,Selenomonadales,0.82,Acidaminococcaceae,0.8,NA,0.78
dc256d162332b8d98b964a75fbceb7c5,Bacteria,1,NA,0.55,NA,0.55,NA,0.53,NA,0.53,NA,0.38
3faa99da220dcdb7c31f51e3337bbd91,Bacteria,1,NA,0.74,NA,0.74,NA,0.74,NA,0.73,NA,0.65
920bd8ad4d1e40f427e464aed55c9071,Bacteria,1,Bacteroidetes,0.99,Bacteroidia,0.95,Bacteroidales,0.95,Prevotellaceae,0.87,NA,0.65
b24b4c7fe6e24569651b0acd0d889abb,Bacteria,1,NA,0.66,NA,0.66,NA,0.66,NA,0.66,NA,0.66
c85b11dd659ae11b9eafedfa51bc489b,Bacteria,1,Firmicutes,0.94,Clostridia,0.94,Clostridiales,0.94,NA,0.71,NA,0.08
7a899d243c90252bd9bd073fc0e78c38,Bacteria,1,Firmicutes,0.94,Clostridia,0.89,Clostridiales,0.89,NA,0.53,NA,0.02
f8fd662daf6ad73263eaa41c55d03888,Bacteria,1,Firmicutes,1,Clostridia,1,Clostridiales,1,Lachnospiraceae,1,NA,0.73
ebd7b4a6ca1914f74242cf1473050bee,Bacteria,1,TM7,1,TM7_genera_incertae_sedis,1,TM7_genera_incertae_sedis,1,TM7_genera_incertae_sedis,1,TM7_genera_incertae_sedis,1
25ec4eb5d66f615e5de74fe4764d68c3,Bacteria,1,Bacteroidetes,0.99,NA,0.72,NA,0.72,NA,0.69,NA,0.5
d1a71e445a8c58b214bc0ccaf3d30084,Bacteria,1,Firmicutes,1,Clostridia,1,Clostridiales,1,Lachnospiraceae,1,Syntrophococcus,0.97
3774c0c4ac95aa5cbba2b044fcd7a6d1,Bacteria,1,NA,0.77,NA,0.77,NA,0.77,NA,0.7,NA,0.26
23af808300626daf187c5a45b3c80565,Bacteria,1,Firmicutes,0.88,Clostridia,0.85,Clostridiales,0.85,NA,0.79,NA,0.76
d2638327a7d9c625252dca18426a8f32,Bacteria,1,NA,0.38,NA,0.18,NA,0.18,NA,0.18,NA,0.15
59af5b73c29631c08075520508d8be93,Bacteria,1,Firmicutes,0.99,Negativicutes,0.98,Selenomonadales,0.98,Veillonellaceae,0.98,Anaerovibrio,0.97
2350f8a0e51ea8797b5ecea83f1bda8d,Bacteria,1,Bacteroidetes,0.95,Bacteroidia,0.86,Bacteroidales,0.86,NA,0.76,NA,0.24
482bb31b79f224ac162043132fbbc908,Bacteria,1,Firmicutes,1,NA,0.61,NA,0.61,NA,0.61,NA,0.23
b15a93967567d471551d2c12ce9ac029,Bacteria,1,NA,0.59,NA,0.59,NA,0.58,NA,0.58,NA,0.56
734e5102b1978c1b6bd73f11468be23b,Bacteria,1,Firmicutes,0.99,Bacilli,0.94,Lactobacillales,0.9,Lactobacillaceae,0.81,NA,0.77
51dc5f6f9cc50319cfb8d692eb649152,Bacteria,1,Firmicutes,1,Clostridia,0.99,Clostridiales,0.99,NA,0.62,NA,0.62
4e9c2dbc278c196c9d7325d51c12669b,Bacteria,1,NA,0.59,NA,0.59,NA,0.55,NA,0.55,NA,0.36
5c360cafc543f0353c12829fe07cb673,Bacteria,1,Firmicutes,0.95,Clostridia,0.95,Clostridiales,0.95,NA,0.63,NA,0.22
d3d28ec41b583904aa3985de7a600228,Bacteria,1,Firmicutes,0.94,Erysipelotrichia,0.94,Erysipelotrichales,0.94,Erysipelotrichaceae,0.94,NA,0.74
f4de4e68e9872ac61d98b3c1f7274264,Bacteria,1,NA,0.62,NA,0.37,NA,0.37,NA,0.37,NA,0.36
6b452198ba442beb684a830b4b024d51,Bacteria,1,Firmicutes,0.98,Clostridia,0.96,Clostridiales,0.95,NA,0.26,NA,0.23
a7108e81ea3994caf94e09e491123734,Bacteria,1,Bacteroidetes,1,Bacteroidia,1,Bacteroidales,1,Prevotellaceae,1,Prevotella,0.98
04e84aeafc768577a1ffe1c8e64182f4,Bacteria,1,Firmicutes,1,Clostridia,1,Clostridiales,1,Lachnospiraceae,0.98,NA,0.62
9fcbb3f33f705f86176c25b0213bc655,Bacteria,1,NA,0.44,NA,0.34,NA,0.34,NA,0.32,NA,0.31
c2a39db6e53d9ad3c7b2c398c17325e1,Bacteria,1,Firmicutes,1,Negativicutes,0.99,Selenomonadales,0.99,Veillonellaceae,0.99,Anaerovibrio,0.99
fc3b346c5c05de987c86734af836975b,Bacteria,1,Bacteroidetes,0.97,Bacteroidia,0.9,Bacteroidales,0.9,NA,0.55,NA,0.51
940cb3f514a6809a9e7dfab402c2970f,Bacteria,1,Planctomycetes,0.81,Planctomycetacia,0.81,Planctomycetales,0.81,Planctomycetaceae,0.81,NA,0.53
cf39a6ec706986fecb877536047dd402,Bacteria,1,Bacteroidetes,0.93,Bacteroidia,0.83,Bacteroidales,0.83,Prevotellaceae,0.82,NA,0.68
185318c4ca6bd3d44686e3c8c94fe69d,Bacteria,1,Proteobacteria,0.95,Gammaproteobacteria,0.93,Aeromonadales,0.81,Succinivibrionaceae,0.8,NA,0.66
e8ac528b65715702f0961675960ab8f8,Bacteria,1,NA,0.51,NA,0.51,NA,0.51,NA,0.38,NA,0.29
04d2dd92a124b0aa7d40c71d878fa91d,Bacteria,1,Bacteroidetes,1,Bacteroidia,0.99,Bacteroidales,0.99,Prevotellaceae,0.98,NA,0.51
7ba2f7e0ce40f4d3c31d408cfa12e47e,Bacteria,1,Fibrobacteres,1,Fibrobacteria,1,Fibrobacterales,1,Fibrobacteraceae,1,Fibrobacter,1
48bfd44c642534d9d7ee394aecfac249,Bacteria,0.98,NA,0.73,NA,0.31,NA,0.31,NA,0.3,NA,0.07
9b806f9ec47eb3b82f274ca3dbfe3bc6,Bacteria,1,Bacteroidetes,0.99,Bacteroidia,0.95,Bacteroidales,0.95,NA,0.43,NA,0.43
2c0896c42cf2f316c2131625d465e74e,Bacteria,1,NA,0.79,NA,0.75,NA,0.73,NA,0.41,NA,0.32
50042ee119aa57fa6be45145ca3beb64,Bacteria,1,Bacteroidetes,0.96,NA,0.79,NA,0.79,NA,0.6,NA,0.42
c213e36b4eeecdd0a0fff5df416ade7f,Bacteria,1,NA,0.28,NA,0.28,NA,0.28,NA,0.28,NA,0.11
25e764fe4dcb6e2ad79410de9ba18cb2,Bacteria,1,Bacteroidetes,0.97,NA,0.42,NA,0.42,NA,0.26,NA,0.24
ed7f59388b17221b4dd6e8a261ed9d53,Bacteria,1,Actinobacteria,0.87,Actinobacteria,0.87,Coriobacteriales,0.85,Coriobacteriaceae,0.85,Olsenella,0.82
1b6a2302af692fd1ef7b687341efa3bc,Bacteria,1,Proteobacteria,0.95,Gammaproteobacteria,0.95,Aeromonadales,0.91,Succinivibrionaceae,0.91,Succinivibrio,0.91
c5a4e2b4141f8ff1d26d2b94daf4d4d5,Bacteria,1,NA,0.38,NA,0.18,NA,0.18,NA,0.18,NA,0.15
cc3264de466bd33e2771e8f026bd3ff9,Bacteria,1,Bacteroidetes,1,Bacteroidia,0.94,Bacteroidales,0.94,Prevotellaceae,0.93,NA,0.69
e9441908680be519c949cd4d6bad7845,Bacteria,1,Firmicutes,1,Negativicutes,0.95,Selenomonadales,0.95,Veillonellaceae,0.95,Schwartzia,0.95
5678cd5ebeadc4c984ad5b207d53e6fa,Bacteria,1,Firmicutes,0.82,Clostridia,0.82,Clostridiales,0.82,NA,0.71,NA,0.3
f080e512d0205ae7ce8a0e900c33faf6,Bacteria,1,Firmicutes,0.99,NA,0.65,NA,0.64,NA,0.56,NA,0.19
9142de31905efb56aa33a085e69169a5,Bacteria,1,Bacteroidetes,0.94,Bacteroidia,0.93,Bacteroidales,0.93,Prevotellaceae,0.93,NA,0.6
50f168509ca7ecb23e41a5b9a590357f,Bacteria,1,Planctomycetes,0.97,Planctomycetacia,0.97,Planctomycetales,0.97,Planctomycetaceae,0.97,NA,0.42
491df1bb9093549df0cb3f37d8cdd2ef,Bacteria,1,Firmicutes,0.87,NA,0.79,NA,0.79,NA,0.74,NA,0.4
2cde23eaa36c2b60970f660190f26e27,Bacteria,1,NA,0.68,NA,0.21,NA,0.21,NA,0.21,NA,0.17
48a3aba3d5ca4549e5488ba75a2bd1f3,Bacteria,1,Firmicutes,0.94,Clostridia,0.94,Clostridiales,0.94,Lachnospiraceae,0.92,NA,0.42
607d02dd827fa8b09fdbc00e8a4f2af9,Bacteria,1,Firmicutes,0.97,Clostridia,0.97,Clostridiales,0.97,NA,0.22,NA,0.22
c0e547c952f14ef9c13b86d7c65bb92b,Bacteria,0.98,NA,0.41,NA,0.33,NA,0.33,NA,0.33,NA,0.33
86aea7c34ea0c02280e0cbfcc335386a,Bacteria,1,NA,0.66,NA,0.56,NA,0.56,NA,0.44,NA,0.36
ccec377a5a6cc809761616309ae26d74,Bacteria,1,Proteobacteria,0.97,Gammaproteobacteria,0.84,NA,0.59,NA,0.59,NA,0.54
81eb8cae223d3387bc845c6c2ff84e0f,Bacteria,1,NA,0.62,NA,0.56,NA,0.56,NA,0.13,NA,0.13
088914f1ad8fe1387bf144d4e17c377b,Bacteria,1,Proteobacteria,0.94,Gammaproteobacteria,0.94,Aeromonadales,0.93,Succinivibrionaceae,0.93,Ruminobacter,0.93
e770d5b4e87e7cc63f0a0e728bcb31ca,Archaea,0.99,Euryarchaeota,0.99,NA,0.78,NA,0.78,NA,0.38,NA,0.38
